"Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365>2.5","B365<2.5","B365CH","B365CD","B365CA","SourceFile"
"E1",2019-12-29,15:00:00,"Millwall","Brentford",1,0,"H",1,0,"H","R Jones",8,6,2,2,9,8,4,5,3,1,0,0,3.8,3.3,2.05,2.2,1.66,3.8,3.4,2,"E1_1920.csv"
"E1",2019-12-29,15:00:00,"Nott'm Forest","Wigan",1,0,"H",0,0,"D","M Donohue",9,14,2,4,15,14,2,13,0,2,0,0,1.8,3.5,4.75,2,1.8,1.8,3.6,4.5,"E1_1920.csv"
"E1",2019-12-29,15:00:00,"Preston","Reading",0,2,"A",0,2,"A","J Gillett",21,12,5,3,12,5,8,1,0,0,0,0,1.9,3.6,4,1.9,1.9,1.9,3.6,4,"E1_1920.csv"
"E1",2019-12-29,15:00:00,"QPR","Hull",1,2,"A",1,1,"D","G Ward",13,5,4,3,10,15,7,0,0,2,0,0,2.3,3.6,2.9,1.57,2.37,2.37,3.7,2.75,"E1_1920.csv"
"E1",2019-12-29,15:00:00,"Sheffield Weds","Cardiff",1,2,"A",1,2,"A","T Robinson",18,9,3,3,10,13,8,0,1,2,0,0,1.7,3.75,5.25,2,1.8,1.8,3.75,4.33,"E1_1920.csv"
"E1",2019-12-29,15:00:00,"Swansea","Barnsley",0,0,"D",0,0,"D","A Coggins",11,12,5,1,17,12,7,3,1,4,0,0,1.9,3.6,4,1.61,2.3,1.85,4,3.8,"E1_1920.csv"
"E1",2019-12-29,15:00:00,"West Brom","Middlesbrough",0,2,"A",0,1,"A","G Eltringham",11,15,5,10,16,12,5,12,4,3,0,0,1.44,4.6,7,1.61,2.3,1.6,4.1,5.5,"E1_1920.csv"
"E1",2019-12-30,19:45:00,"Derby","Charlton",2,1,"H",1,0,"H","J Simpson",12,11,7,5,5,21,5,2,1,5,1,0,1.75,3.9,4.5,1.9,1.9,1.8,3.6,4.5,"E1_1920.csv"
"E1",2020-01-01,12:45:00,"Millwall","Luton",3,1,"H",0,1,"A","S Martin",20,6,7,4,10,13,5,1,0,0,0,0,1.61,4,5.25,1.8,2,1.66,3.8,5.25,"E1_1920.csv"
"E1",2020-01-01,15:00:00,"Birmingham","Wigan",2,3,"A",1,1,"D","D Webb",13,10,5,7,17,13,3,11,0,2,0,0,2,3.4,3.75,2.1,1.72,2.15,3.25,3.5,"E1_1920.csv"
"E1",2020-01-01,15:00:00,"Bristol City","Brentford",0,4,"A",0,2,"A","M Donohue",6,16,2,8,6,13,2,5,2,2,1,0,4,3.75,1.85,1.9,1.9,3.5,3.4,2.1,"E1_1920.csv"
"E1",2020-01-01,15:00:00,"Fulham","Reading",1,2,"A",0,1,"A","G Eltringham",20,11,6,3,15,11,9,2,4,3,0,0,1.65,4.2,4.75,1.72,2.1,1.75,3.8,4.5,"E1_1920.csv"
"E1",2020-01-01,15:00:00,"Huddersfield","Stoke",2,5,"A",0,1,"A","J Linington",6,15,3,6,10,19,5,5,5,2,0,0,2.7,3.2,2.62,2.37,1.57,2.75,3.1,2.7,"E1_1920.csv"
"E1",2020-01-01,15:00:00,"Nott'm Forest","Blackburn",3,2,"H",2,1,"H","D Bond",10,11,5,3,17,9,6,5,1,1,0,0,2.05,3.4,3.6,2.1,1.72,2,3.4,3.8,"E1_1920.csv"
"E1",2020-01-01,15:00:00,"Preston","Middlesbrough",0,2,"A",0,1,"A","J Brooks",11,18,2,5,4,18,6,3,0,2,0,0,1.8,3.8,4.33,1.9,1.9,1.9,3.4,4.2,"E1_1920.csv"
"E1",2020-01-01,15:00:00,"QPR","Cardiff",6,1,"H",3,0,"H","D England",14,12,7,2,9,10,4,10,2,1,0,0,2.05,3.4,3.6,1.72,2.1,2.1,3.75,3.25,"E1_1920.csv"
"E1",2020-01-01,15:00:00,"Sheffield Weds","Hull",0,1,"A",0,0,"D","J Simpson",12,9,5,3,14,15,1,2,2,1,0,0,1.83,3.6,4.33,1.8,2,1.95,3.5,3.8,"E1_1920.csv"
"E1",2020-01-01,17:15:00,"West Brom","Leeds",1,1,"D",1,0,"H","R Jones",13,10,6,2,18,13,8,9,2,3,0,0,2.87,3.4,2.4,1.72,2.1,3,3.5,2.3,"E1_1920.csv"
"E1",2020-01-02,19:45:00,"Derby","Barnsley",2,1,"H",1,0,"H","D Whitestone",15,14,4,4,8,11,5,6,1,0,0,0,2.2,3.4,3.2,1.8,2,2.2,3.6,3.1,"E1_1920.csv"
"E1",2020-01-02,19:45:00,"Swansea","Charlton",1,0,"H",1,0,"H","P Bankes",14,7,3,5,8,9,7,5,1,3,0,0,1.53,4.2,5.75,1.72,2.1,1.44,4.75,6.5,"E1_1920.csv"
"E1",2020-01-11,12:30:00,"Brentford","QPR",3,1,"H",3,0,"H","J Brooks",14,4,6,2,8,17,8,0,0,5,0,0,1.61,4,5.5,1.66,2.2,1.6,4.2,5.25,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Barnsley","Huddersfield",2,1,"H",1,0,"H","S Hooper",7,10,2,2,13,22,4,4,2,5,0,0,2.15,3.6,3.25,1.9,1.9,2.15,3.6,3.25,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Blackburn","Preston",1,1,"D",1,1,"D","J Linington",14,9,4,2,10,12,6,2,2,0,0,0,2.62,3.3,2.7,2,1.8,2.65,3.25,2.7,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Charlton","West Brom",2,2,"D",1,1,"D","J Gillett",7,19,2,5,10,14,5,5,2,6,0,0,5.5,4.2,1.57,1.72,2.1,5.5,4,1.6,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Hull","Fulham",0,1,"A",0,1,"A","M Donohue",9,4,2,1,12,10,2,2,1,4,0,0,2.5,3.5,2.7,1.66,2.2,2.37,3.6,2.87,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Leeds","Sheffield Weds",0,2,"A",0,0,"D","O Langford",14,10,5,2,8,16,7,5,1,2,0,0,1.57,4,6,1.9,1.9,1.57,4,6,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Luton","Birmingham",1,2,"A",0,1,"A","G Scott",9,10,2,7,7,20,5,5,1,3,0,1,2.9,3.5,2.4,1.72,2.1,2.8,3.7,2.35,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Middlesbrough","Derby",2,2,"D",1,0,"H","T Robinson",15,7,5,3,11,13,5,2,1,2,0,0,2.1,3.3,3.75,2,1.8,2.1,3.3,3.6,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Reading","Nott'm Forest",1,1,"D",0,0,"D","D Whitestone",17,13,3,3,10,19,10,9,4,2,0,0,2.37,3.3,3.1,2,1.8,2.45,3.3,3,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Stoke","Millwall",0,0,"D",0,0,"D","J Simpson",9,5,2,3,9,10,6,3,1,1,0,1,2,3.25,4,2.5,1.53,2.15,3.1,3.8,"E1_1920.csv"
"E1",2020-01-11,15:00:00,"Wigan","Bristol City",0,2,"A",0,0,"D","S Martin",17,6,7,3,9,10,5,6,1,1,0,0,2.35,3.4,3,2,1.8,2.1,3.4,3.6,"E1_1920.csv"
"E1",2020-01-12,12:00:00,"Cardiff","Swansea",0,0,"D",0,0,"D","T Harrington",14,12,3,1,16,11,4,8,4,2,0,0,2.37,3.4,3,1.9,1.9,2.45,3.4,2.8,"E1_1920.csv"
"E1",2020-01-17,19:45:00,"Fulham","Middlesbrough",1,0,"H",1,0,"H","D Webb",17,8,6,0,10,6,3,8,1,1,0,0,1.9,3.6,4,1.9,1.9,1.8,3.75,4.33,"E1_1920.csv"
"E1",2020-01-18,12:30:00,"QPR","Leeds",1,0,"H",1,0,"H","P Bankes",9,17,2,3,17,11,4,11,4,3,0,1,4.5,3.9,1.75,1.61,2.3,4.6,4.6,1.61,"E1_1920.csv"
"E1",2020-01-18,15:00:00,"Birmingham","Cardiff",1,1,"D",1,0,"H","A Davies",14,6,3,2,11,10,8,6,1,3,0,0,2.4,3.4,2.9,2,1.8,2.2,3.4,3.3,"E1_1920.csv"
"E1",2020-01-18,15:00:00,"Bristol City","Barnsley",1,0,"H",0,0,"D","D Bond",10,16,2,3,8,14,9,5,1,2,0,0,2.25,3.5,3.1,1.72,2.1,2.15,3.6,3.2,"E1_1920.csv"
"E1",2020-01-18,15:00:00,"Derby","Hull",1,0,"H",0,0,"D","A Woolmer",12,9,2,1,12,12,5,5,3,0,0,0,2.55,3.3,2.8,1.9,1.9,2.25,3.5,3.1,"E1_1920.csv"
"E1",2020-01-18,15:00:00,"Huddersfield","Brentford",0,0,"D",0,0,"D","O Langford",6,11,1,3,12,8,6,4,1,0,0,0,5,3.75,1.72,2,1.8,4.33,3.3,1.9,"E1_1920.csv"
"E1",2020-01-18,15:00:00,"Millwall","Reading",2,0,"H",0,0,"D","K Stroud",22,8,8,0,12,9,10,1,1,3,0,0,2.2,3.2,3.5,2.3,1.61,2.2,3.1,3.6,"E1_1920.csv"
"E1",2020-01-18,15:00:00,"Preston","Charlton",2,1,"H",1,1,"D","D Whitestone",14,6,8,2,7,6,3,4,1,0,0,0,1.57,4.2,5.75,1.8,2,1.44,4.5,7,"E1_1920.csv"
"E1",2020-01-18,15:00:00,"Sheffield Weds","Blackburn",0,5,"A",0,3,"A","J Gillett",4,15,1,9,14,11,1,5,1,1,1,0,1.75,3.75,4.75,2,1.8,1.9,3.5,4.2,"E1_1920.csv"
"E1",2020-01-18,15:00:00,"Swansea","Wigan",2,1,"H",1,1,"D","J Linington",13,12,3,2,8,14,6,5,0,1,0,0,1.9,3.5,4.2,1.9,1.9,1.95,3.4,4,"E1_1920.csv"
"E1",2020-01-19,12:00:00,"Nott'm Forest","Luton",3,1,"H",1,1,"D","T Harrington",22,8,5,2,11,19,12,2,0,3,0,0,1.6,4.1,5.5,1.72,2.1,1.53,4.33,6,"E1_1920.csv"
"E1",2020-01-20,20:00:00,"West Brom","Stoke",0,1,"A",0,1,"A","T Robinson",16,4,2,2,10,18,7,1,1,3,0,0,1.85,3.75,4.2,1.9,1.9,2,3.3,3.8,"E1_1920.csv"
"E1",2020-01-21,19:45:00,"Barnsley","Preston",0,3,"A",0,3,"A","J Simpson",10,14,3,3,17,10,7,1,1,1,0,0,2.6,3.4,2.7,1.8,2,2.5,3.5,2.75,"E1_1920.csv"
"E1",2020-01-21,19:45:00,"Middlesbrough","Birmingham",1,1,"D",0,1,"A","A Woolmer",16,11,2,4,10,11,7,5,0,1,0,0,2.2,3.3,3.4,2,1.8,2.1,3.3,3.6,"E1_1920.csv"
"E1",2020-01-22,19:45:00,"Charlton","Fulham",0,0,"D",0,0,"D","S Martin",4,11,1,4,7,13,6,6,1,1,0,0,4.33,3.7,1.83,1.8,2,4.6,3.9,1.72,"E1_1920.csv"
"E1",2020-01-22,19:45:00,"Nott'm Forest","Reading",1,1,"D",0,0,"D","D Webb",15,12,4,4,11,12,5,4,1,2,0,0,2.05,3.4,3.75,2,1.8,1.95,3.5,3.9,"E1_1920.csv"
"E1",2020-01-25,15:00:00,"Stoke","Swansea",2,0,"H",0,0,"D","G Ward",16,11,5,3,11,7,1,11,0,2,0,0,2.05,3.4,3.75,2,1.8,2,3.4,3.8,"E1_1920.csv"
"E1",2020-01-28,19:45:00,"Blackburn","QPR",2,1,"H",2,1,"H","D Bond",12,9,6,4,7,10,6,2,1,3,0,0,2.05,3.5,3.5,1.8,2,1.9,3.7,3.8,"E1_1920.csv"
"E1",2020-01-28,19:45:00,"Brentford","Nott'm Forest",0,1,"A",0,1,"A","T Robinson",13,8,3,2,12,11,10,6,1,1,0,0,1.61,3.8,5.75,2,1.8,1.65,3.8,5.5,"E1_1920.csv"
"E1",2020-01-28,19:45:00,"Cardiff","West Brom",2,1,"H",0,0,"D","R Jones",10,16,5,3,16,11,1,7,1,0,0,0,3,3.3,2.37,2.1,1.72,2.9,3.3,2.45,"E1_1920.csv"
"E1",2020-01-28,19:45:00,"Hull","Huddersfield",1,2,"A",0,1,"A","S Martin",20,14,5,4,8,10,8,7,0,1,0,0,2,3.5,3.75,2,1.8,2.15,3.4,3.4,"E1_1920.csv"
"E1",2020-01-28,19:45:00,"Leeds","Millwall",3,2,"H",0,2,"A","D England",28,11,11,5,12,10,7,3,2,1,0,0,1.53,4,7,2.1,1.72,1.53,4,6.5,"E1_1920.csv"
"E1",2020-01-28,19:45:00,"Luton","Derby",3,2,"H",0,0,"D","A Davies",8,15,5,4,7,18,10,3,1,4,0,1,3.1,3.4,2.3,1.72,2.1,3.1,3.6,2.2,"E1_1920.csv"
"E1",2020-01-28,19:45:00,"Wigan","Sheffield Weds",2,1,"H",0,1,"A","D Webb",17,9,5,4,8,15,7,3,0,0,0,0,2.8,3.2,2.6,2.3,1.61,2.75,3.2,2.62,"E1_1920.csv"
"E1",2020-01-28,20:00:00,"Reading","Bristol City",0,1,"A",0,0,"D","J Linington",16,11,5,3,9,10,10,3,1,3,0,0,2.15,3.4,3.4,1.9,1.9,2.2,3.5,3.2,"E1_1920.csv"
"E1",2020-01-31,19:45:00,"Cardiff","Reading",1,1,"D",0,1,"A","S Hooper",18,8,4,2,17,13,8,5,3,2,0,0,2.1,3.4,3.5,2,1.8,2.05,3.4,3.6,"E1_1920.csv"
"E1",2020-01-31,19:45:00,"Derby","Stoke",4,0,"H",2,0,"H","R Jones",10,7,5,1,15,16,1,7,2,2,0,0,2.8,3.1,2.7,2.3,1.61,3,3.1,2.5,"E1_1920.csv"
"E1",2020-02-01,12:30:00,"Hull","Brentford",1,5,"A",1,2,"A","D Bond",9,15,1,11,7,9,2,5,0,1,0,0,3.75,3.7,1.95,1.9,1.9,4.33,3.9,1.75,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"Birmingham","Nott'm Forest",2,1,"H",1,1,"D","J Simpson",13,12,4,3,14,9,5,5,1,1,0,0,2.55,3.3,2.8,2.1,1.72,2.6,3.25,2.75,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"Charlton","Barnsley",2,1,"H",2,0,"H","J Brooks",8,16,4,6,9,15,6,6,1,4,0,0,2.87,3.5,2.37,1.72,2.1,2.7,3.5,2.5,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"Fulham","Huddersfield",3,2,"H",3,2,"H","G Ward",10,12,3,8,12,10,2,6,4,1,0,0,1.66,3.8,5.25,2,1.8,1.57,4,6,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"Leeds","Wigan",0,1,"A",0,0,"D","T Harrington",18,5,5,2,10,15,13,6,0,2,0,0,1.36,4.75,9,1.72,2.1,1.3,5.5,9.5,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"Middlesbrough","Blackburn",1,1,"D",0,0,"D","M Donohue",18,7,6,2,12,12,6,2,0,2,0,0,2.2,3.3,3.4,2.2,1.66,2.37,3.3,3.1,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"Preston","Swansea",1,1,"D",1,1,"D","G Eltringham",10,11,2,3,15,15,3,3,1,3,0,0,2.1,3.4,3.5,1.9,1.9,2,3.5,3.75,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"QPR","Bristol City",0,1,"A",0,1,"A","D Whitestone",18,11,1,5,11,12,10,5,0,0,0,0,2.15,3.5,3.3,1.61,2.3,2,3.6,3.6,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"Sheffield Weds","Millwall",0,0,"D",0,0,"D","D Coote",15,7,2,2,20,13,6,2,4,3,0,0,2.2,3.1,3.6,2.5,1.53,2.2,3.1,3.6,"E1_1920.csv"
"E1",2020-02-01,15:00:00,"West Brom","Luton",2,0,"H",1,0,"H","S Martin",16,6,6,0,13,9,11,5,0,1,0,0,1.33,5.25,9,1.53,2.5,1.36,5.25,8,"E1_1920.csv"
"E1",2020-02-07,19:45:00,"Bristol City","Birmingham",1,3,"A",1,2,"A","G Ward",13,9,2,3,8,13,6,4,0,0,0,0,2.25,3.4,3.2,1.9,1.9,2.15,3.5,3.25,"E1_1920.csv"
"E1",2020-02-08,12:30:00,"Wigan","Preston",1,2,"A",0,1,"A","D England",12,15,4,4,13,10,11,8,1,3,0,0,2.8,3.2,2.6,2.3,1.61,2.75,3.2,2.7,"E1_1920.csv"
"E1",2020-02-08,13:30:00,"Barnsley","Sheffield Weds",1,1,"D",1,1,"D","T Robinson",12,6,4,2,7,19,6,6,1,2,0,0,2.75,3.4,2.5,1.9,1.9,2.75,3.4,2.5,"E1_1920.csv"
"E1",2020-02-08,15:00:00,"Blackburn","Fulham",0,1,"A",0,0,"D","T Harrington",4,11,1,4,8,14,4,6,0,1,0,0,2.8,3.3,2.55,2,1.8,2.9,3.25,2.5,"E1_1920.csv"
"E1",2020-02-08,15:00:00,"Brentford","Middlesbrough",3,2,"H",1,0,"H","P Bankes",14,10,5,5,11,12,7,4,0,1,0,0,1.5,4.2,6.5,1.9,1.9,1.5,4.2,6.5,"E1_1920.csv"
"E1",2020-02-08,15:00:00,"Huddersfield","QPR",2,0,"H",0,0,"D","D Webb",16,8,7,2,15,15,4,3,0,3,0,0,2.3,3.4,3.1,2,1.8,2.25,3.3,3.3,"E1_1920.csv"
"E1",2020-02-08,15:00:00,"Luton","Cardiff",0,1,"A",0,0,"D","J Linington",10,15,2,2,9,14,4,7,0,1,0,0,3.2,3.5,2.2,1.72,2.1,3,3.6,2.25,"E1_1920.csv"
"E1",2020-02-08,15:00:00,"Reading","Hull",1,1,"D",0,0,"D","A Davies",19,14,5,7,8,12,3,4,1,3,0,0,2,3.5,3.8,1.9,1.9,1.8,3.75,4.33,"E1_1920.csv"
"E1",2020-02-08,15:00:00,"Stoke","Charlton",3,1,"H",1,1,"D","J Gillett",13,5,6,2,22,15,8,4,0,5,0,0,1.53,4,6.5,2.1,1.72,1.61,3.75,5.75,"E1_1920.csv"
"E1",2020-02-08,15:00:00,"Swansea","Derby",2,3,"A",0,1,"A","M Donohue",16,8,7,4,7,16,3,2,1,4,0,0,2,3.5,3.8,1.9,1.9,2.05,3.5,3.6,"E1_1920.csv"
"E1",2020-02-08,17:30:00,"Nott'm Forest","Leeds",2,0,"H",1,0,"H","O Langford",14,13,6,1,11,14,3,8,3,3,0,0,3.9,3.5,1.95,1.9,1.9,4.2,3.8,1.8,"E1_1920.csv"
"E1",2020-02-09,13:30:00,"Millwall","West Brom",0,2,"A",0,1,"A","G Ward",7,29,3,6,11,14,4,9,2,2,0,0,2.8,3.2,2.62,2.3,1.61,2.75,3.1,2.7,"E1_1920.csv"
"E1",2020-02-11,19:45:00,"Barnsley","Birmingham",0,1,"A",0,0,"D","D Whitestone",9,11,4,2,8,8,3,5,1,1,0,0,2.55,3.4,2.75,1.72,2.1,2.5,3.5,2.7,"E1_1920.csv"
"E1",2020-02-11,19:45:00,"Blackburn","Hull",3,0,"H",0,0,"D","J Simpson",26,10,11,0,9,11,7,3,1,2,0,0,1.75,3.6,4.75,1.9,1.9,1.66,3.9,5,"E1_1920.csv"
"E1",2020-02-11,19:45:00,"Brentford","Leeds",1,1,"D",1,1,"D","R Jones",7,13,2,6,8,8,3,10,0,0,0,0,2.4,3.4,2.9,2,1.8,2.5,3.4,2.8,"E1_1920.csv"
"E1",2020-02-11,19:45:00,"Nott'm Forest","Charlton",0,1,"A",0,1,"A","D Bond",17,11,2,3,8,13,6,5,2,4,0,0,1.6,3.9,6,1.9,1.9,1.72,3.6,5,"E1_1920.csv"
"E1",2020-02-11,19:45:00,"Swansea","QPR",0,0,"D",0,0,"D","A Woolmer",8,16,0,4,17,12,4,3,1,2,0,0,1.95,3.6,3.8,1.66,2.2,1.9,3.6,3.9,"E1_1920.csv"
"E1",2020-02-11,19:45:00,"Wigan","Middlesbrough",2,2,"D",1,0,"H","O Langford",6,9,4,2,16,13,3,6,5,3,1,0,2.5,3.2,2.9,2.1,1.72,2.55,3.1,2.9,"E1_1920.csv"
"E1",2020-02-12,19:45:00,"Bristol City","Derby",3,2,"H",2,0,"H","G Eltringham",16,11,5,4,11,11,9,6,0,1,0,0,2.2,3.3,3.4,1.9,1.9,2.4,3.4,2.9,"E1_1920.csv"
"E1",2020-02-12,19:45:00,"Huddersfield","Cardiff",0,3,"A",0,2,"A","D England",19,11,4,6,9,10,5,6,1,2,0,0,2.45,3.25,3,2.2,1.66,2.3,3.2,3.3,"E1_1920.csv"
"E1",2020-02-12,19:45:00,"Luton","Sheffield Weds",1,0,"H",1,0,"H","G Ward",10,14,4,2,14,16,5,3,3,1,0,0,3.6,3.4,2.1,1.8,2,3.4,3.4,2.15,"E1_1920.csv"
"E1",2020-02-12,19:45:00,"Millwall","Fulham",1,1,"D",1,1,"D","A Madley",9,9,2,2,9,12,4,3,1,2,0,0,2.9,3.2,2.5,2.3,1.61,3.3,3.2,2.3,"E1_1920.csv"
"E1",2020-02-12,20:00:00,"Reading","West Brom",1,2,"A",1,1,"D","M Donohue",11,26,1,7,13,15,8,4,2,2,0,0,3.75,3.4,2.05,2,1.8,4,3.4,2,"E1_1920.csv"
"E1",2020-02-12,20:00:00,"Stoke","Preston",0,2,"A",0,0,"D","J Brooks",14,4,5,3,11,14,7,4,3,2,0,0,2.1,3.25,3.8,2.3,1.61,2.25,3,3.7,"E1_1920.csv"
"E1",2020-02-14,19:45:00,"Hull","Swansea",4,4,"D",1,1,"D","D Webb",11,20,4,6,10,10,3,8,0,3,0,0,3,3.5,2.3,1.8,2,3.1,3.5,2.25,"E1_1920.csv"
"E1",2020-02-15,12:30:00,"West Brom","Nott'm Forest",2,2,"D",1,1,"D","K Stroud",18,8,9,1,8,11,8,0,1,3,0,0,1.66,3.9,5,1.9,1.9,1.65,4,5,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Birmingham","Brentford",1,1,"D",1,1,"D","S Martin",11,12,4,4,8,9,3,8,2,3,0,0,4,3.5,1.95,2,1.8,3.75,3.5,2,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Cardiff","Wigan",2,2,"D",1,2,"A","J Jbrooks",15,11,5,4,18,12,9,8,3,3,0,0,2,3.4,3.8,2,1.8,1.83,3.6,4.5,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Charlton","Blackburn",0,2,"A",0,2,"A","A Davies",9,14,7,5,15,12,4,4,0,3,0,0,3.2,3.25,2.3,2,1.8,2.9,3.1,2.6,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Derby","Huddersfield",1,1,"D",0,0,"D","C Pawson",10,10,7,3,10,8,4,5,3,0,0,0,2.05,3.4,3.75,2.1,1.72,2.05,3.25,3.8,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Fulham","Barnsley",0,3,"A",0,1,"A","J Linington",21,14,8,6,9,17,10,3,1,1,0,0,1.53,4.2,6,1.66,2.2,1.44,4.5,6.5,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Leeds","Bristol City",1,0,"H",1,0,"H","T Robinson",21,3,6,1,13,14,12,0,2,2,0,0,1.36,5.25,7.5,1.61,2.3,1.28,5.75,10,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Middlesbrough","Luton",0,1,"A",0,1,"A","J Gillett",7,10,0,1,9,14,8,9,1,4,0,0,1.61,4,5.5,1.72,2.1,1.53,4.2,6,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Preston","Millwall",0,1,"A",0,0,"D","T Harrington",10,16,3,6,5,11,1,8,3,0,0,0,2.1,3.2,3.75,2.37,1.57,2.1,3.2,3.75,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"QPR","Stoke",4,2,"H",2,2,"D","O Langford",13,15,9,4,11,11,8,5,4,2,0,0,2.7,3.3,2.62,1.9,1.9,2.62,3.25,2.75,"E1_1920.csv"
"E1",2020-02-15,15:00:00,"Sheffield Weds","Reading",0,3,"A",0,1,"A","A Woolmer",10,9,3,5,21,12,5,3,0,2,1,0,2,3.4,3.8,2.2,1.66,2.05,3.25,3.8,"E1_1920.csv"
"E1",2020-02-21,19:45:00,"Derby","Fulham",1,1,"D",0,0,"D","D Bond",14,17,7,5,12,11,11,4,0,1,0,0,2.87,3.4,2.45,1.9,1.9,2.87,3.3,2.5,"E1_1920.csv"
"E1",2020-02-22,12:30:00,"Brentford","Blackburn",2,2,"D",0,1,"A","T Robinson",20,11,9,6,12,10,7,1,1,0,0,0,1.57,4,6,1.9,1.9,1.57,4,6,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Barnsley","Middlesbrough",1,0,"H",0,0,"D","G Eltringham",18,5,4,0,8,7,6,2,2,0,0,0,2.45,3.4,2.87,1.8,2,2.4,3.4,2.9,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Birmingham","Sheffield Weds",3,3,"D",2,2,"D","J Brooks",11,10,4,5,13,15,4,3,1,5,0,0,2.2,3.25,3.5,2.1,1.72,2.25,3.2,3.4,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Bristol City","West Brom",0,3,"A",0,2,"A","D England",7,17,1,8,14,13,3,7,2,1,0,1,4.2,3.8,1.8,1.72,2.1,3.9,3.9,1.85,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Charlton","Luton",3,1,"H",1,1,"D","A Marriner",12,9,3,2,10,8,6,5,2,1,0,0,2.2,3.4,3.25,1.9,1.9,2.15,3.25,3.6,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Leeds","Reading",1,0,"H",0,0,"D","J Gillett",18,8,5,2,12,10,6,3,1,2,0,0,1.28,5.5,11,1.66,2.2,1.28,5.5,11,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Nott'm Forest","QPR",0,0,"D",0,0,"D","R Jones",12,6,2,3,11,17,10,2,1,3,0,0,2.1,3.5,3.4,1.8,2,1.95,3.6,3.75,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Preston","Hull",2,1,"H",0,1,"A","S Martin",12,7,4,3,8,14,2,6,1,3,0,0,1.57,4.2,5.75,1.8,2,1.61,4,5.25,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Stoke","Cardiff",2,0,"H",1,0,"H","D Whitestone",10,10,5,2,10,7,4,7,1,1,0,0,2,3.4,3.9,2.2,1.66,2.1,3.2,3.8,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Swansea","Huddersfield",3,1,"H",1,0,"H","A Davies",15,7,6,4,11,12,5,5,1,1,0,0,2,3.5,3.75,1.9,1.9,2.05,3.4,3.6,"E1_1920.csv"
"E1",2020-02-22,15:00:00,"Wigan","Millwall",1,0,"H",0,0,"D","J Simpson",16,11,2,1,10,14,6,5,1,3,0,0,2.75,3,2.8,2.37,1.57,2.75,3.1,2.75,"E1_1920.csv"
"E1",2020-02-25,19:45:00,"Cardiff","Nott'm Forest",0,1,"A",0,0,"D","S Martin",18,17,4,4,14,14,4,5,1,2,0,0,2.37,3.25,3.1,2.1,1.72,2.3,3.2,3.25,"E1_1920.csv"
"E1",2020-02-25,19:45:00,"Huddersfield","Bristol City",2,1,"H",1,0,"H","R Jones",20,8,6,3,7,12,2,2,2,4,0,0,2.15,3.4,3.4,2,1.8,2.1,3.4,3.6,"E1_1920.csv"
"E1",2020-02-25,19:45:00,"Luton","Brentford",2,1,"H",2,0,"H","D England",10,19,3,7,14,9,2,11,2,1,0,0,5.75,4.33,1.55,1.61,2.3,5.5,4.33,1.55,"E1_1920.csv"
"E1",2020-02-25,19:45:00,"QPR","Derby",2,1,"H",1,1,"D","K Stroud",15,15,6,4,12,9,4,9,3,1,0,0,2.2,3.5,3.2,1.66,2.2,2.1,3.6,3.25,"E1_1920.csv"
