Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,B365CH,B365CD,B365CA,SourceFile,imp_prob_H,imp_prob_D,imp_prob_A,total_prob,norm_prob_H,norm_prob_D,norm_prob_A,OU_2.5
E1,2020-06-20,13:00:00,Millwall,Derby,2,3,A,1,1,D,S Martin,12,12,4,5,10,8,6,3,0,2,0,0,2.4,3.1,3.2,2.37,1.57,2.4,3.1,3.2,E1_1920.csv,0.4166666666666667,0.3225806451612903,0.3125,1.051747311827957,0.39616613418530355,0.30670926517571884,0.2971246006389776,Over
E1,2020-06-20,15:00:00,Blackburn,Bristol City,3,1,H,1,1,D,O Langford,9,7,4,1,14,21,2,1,2,2,0,0,2.2,3.4,3.3,1.9,1.9,2.2,3.4,3.3,E1_1920.csv,0.45454545454545453,0.29411764705882354,0.30303030303030304,1.0516934046345812,0.43220338983050843,0.2796610169491525,0.288135593220339,Over
E1,2020-06-20,15:00:00,Huddersfield,Wigan,0,2,A,0,1,A,J Gillett,9,9,1,5,16,17,3,2,2,1,0,0,2.37,3.25,3.1,2.2,1.66,2.37,3.25,3.1,E1_1920.csv,0.42194092827004215,0.3076923076923077,0.3225806451612903,1.0522138811236401,0.4010030050349261,0.2924237298254692,0.3065732651396048,Under
E1,2020-06-20,15:00:00,Hull,Charlton,0,1,A,0,1,A,J Brooks,12,10,3,2,13,20,9,3,1,0,0,0,2.2,3.4,3.3,1.9,1.9,2.35,3.25,3.1,E1_1920.csv,0.45454545454545453,0.29411764705882354,0.30303030303030304,1.0516934046345812,0.43220338983050843,0.2796610169491525,0.288135593220339,Under
E1,2020-06-20,15:00:00,Luton,Preston,1,1,D,0,0,D,J Brooks,5,12,1,4,9,7,5,7,1,0,0,0,3.3,3.4,2.2,1.9,1.9,3.3,3.4,2.2,E1_1920.csv,0.30303030303030304,0.29411764705882354,0.45454545454545453,1.0516934046345812,0.288135593220339,0.2796610169491525,0.43220338983050843,Under
E1,2020-06-20,15:00:00,QPR,Barnsley,0,1,A,0,1,A,A Davies,8,10,2,2,11,18,2,6,0,1,0,0,2.15,3.5,3.3,1.66,2.2,2.15,3.6,3.25,E1_1920.csv,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,Under
E1,2020-06-20,15:00:00,Reading,Stoke,1,1,D,1,0,H,M Salisbury,7,10,3,3,11,13,4,5,0,1,0,0,2.9,3.25,2.5,2.2,1.66,2.9,3,2.62,E1_1920.csv,0.3448275862068966,0.3076923076923077,0.4,1.0525198938992042,0.3276209677419355,0.2923387096774194,0.3800403225806452,Under
E1,2020-06-20,15:00:00,Sheffield Weds,Nott'm Forest,1,1,D,0,0,D,R Jones,13,10,3,3,17,15,7,4,3,3,0,0,2.6,3.25,2.8,2.1,1.72,2.6,3.25,2.8,E1_1920.csv,0.3846153846153846,0.3076923076923077,0.35714285714285715,1.0494505494505495,0.3664921465968586,0.2931937172774869,0.3403141361256544,Under
E1,2020-06-20,15:00:00,West Brom,Birmingham,0,0,D,0,0,D,D Bond,20,7,2,2,11,11,12,3,1,3,0,0,1.61,4,5.5,1.8,2,1.61,4,5.5,E1_1920.csv,0.6211180124223602,0.25,0.18181818181818182,1.052936194240542,0.5898914063547392,0.23743129105778257,0.17267730258747824,Under
E1,2020-06-21,12:00:00,Cardiff,Leeds,2,0,H,1,0,H,A Woolmer,7,13,2,3,17,12,2,10,2,4,0,0,5.5,3.9,1.61,1.8,2,5,3.6,1.72,E1_1920.csv,0.18181818181818182,0.25641025641025644,0.6211180124223602,1.0593464506507986,0.1716324076098841,0.24204570303958015,0.5863218893505356,Under
E1,2020-06-26,19:45:00,Brentford,West Brom,1,0,H,1,0,H,K Stroud,9,12,2,2,18,14,3,2,2,1,0,0,2.5,3.3,2.9,2.1,1.72,2.4,3.3,3,E1_1920.csv,0.4,0.30303030303030304,0.3448275862068966,1.0478578892371997,0.38173115277223774,0.2891902672516952,0.329078579976067,Under
E1,2020-06-27,12:30:00,Charlton,QPR,1,0,H,1,0,H,T Robinson,12,6,5,1,11,11,10,1,1,0,0,0,3.3,3.4,2.2,1.9,1.95,3.25,3.3,2.25,E1_1920.csv,0.30303030303030304,0.29411764705882354,0.45454545454545453,1.0516934046345812,0.288135593220339,0.2796610169491525,0.43220338983050843,Under
E1,2020-06-27,12:30:00,Preston,Cardiff,1,3,A,0,0,D,O Langford,14,13,3,6,11,10,3,5,1,2,0,0,2.37,3.25,3.1,2.2,1.66,2.5,3,3.1,E1_1920.csv,0.42194092827004215,0.3076923076923077,0.3225806451612903,1.0522138811236401,0.4010030050349261,0.2924237298254692,0.3065732651396048,Over
E1,2020-06-27,12:30:00,Swansea,Luton,0,1,A,0,0,D,A Woolmer,10,7,3,2,12,19,6,2,2,3,1,0,1.66,4,5,1.8,2,1.7,3.8,5,E1_1920.csv,0.6024096385542169,0.25,0.2,1.052409638554217,0.5724098454493417,0.2375500858614768,0.19004006868918144,Under
E1,2020-06-27,13:00:00,Barnsley,Millwall,0,0,D,0,0,D,J Simpson,9,9,5,1,12,16,4,8,2,2,0,0,2.62,3.25,2.75,2.2,1.66,2.62,3.25,2.75,E1_1920.csv,0.38167938931297707,0.3076923076923077,0.36363636363636365,1.0530080606416483,0.3624657812024739,0.2922031836155328,0.3453310351819934,Under
E1,2020-06-27,13:00:00,Derby,Reading,2,1,H,2,0,H,S Duncan,13,12,6,4,13,12,4,8,2,0,1,1,2.1,3.4,3.6,2,1.8,2.05,3.3,3.8,E1_1920.csv,0.47619047619047616,0.29411764705882354,0.2777777777777778,1.0480859010270773,0.4543429844097996,0.28062360801781744,0.26503340757238314,Over
E1,2020-06-27,15:00:00,Birmingham,Hull,3,3,D,0,2,A,D Whitestone,14,12,4,3,12,10,4,5,3,0,0,0,1.75,3.75,4.75,1.8,2,1.8,3.6,4.5,E1_1920.csv,0.5714285714285714,0.26666666666666666,0.21052631578947367,1.0486215538847117,0.5449330783938815,0.25430210325047803,0.20076481835564056,Over
E1,2020-06-27,15:00:00,Leeds,Fulham,3,0,H,1,0,H,T Harrington,10,12,5,5,16,15,4,4,2,2,0,1,1.7,3.9,4.75,1.9,1.9,1.7,3.8,5,E1_1920.csv,0.5882352941176471,0.25641025641025644,0.21052631578947367,1.0551718663173772,0.5574781823653325,0.24300331026181163,0.1995185073728558,Over
E1,2020-06-27,15:00:00,Stoke,Middlesbrough,0,2,A,0,1,A,M Donohue,22,8,6,3,16,16,7,7,0,1,0,0,2.2,3.2,3.5,2.5,1.53,2.2,3.2,3.5,E1_1920.csv,0.45454545454545453,0.3125,0.2857142857142857,1.0527597402597402,0.4317656129529684,0.2968388589051658,0.27139552814186585,Under
E1,2020-06-27,15:00:00,Wigan,Blackburn,2,0,H,0,0,D,D England,13,12,3,3,13,14,3,6,1,0,0,0,2.62,3.25,2.75,2.3,1.61,2.6,2.9,3.1,E1_1920.csv,0.38167938931297707,0.3076923076923077,0.36363636363636365,1.0530080606416483,0.3624657812024739,0.2922031836155328,0.3453310351819934,Under
E1,2020-06-28,12:00:00,Bristol City,Sheffield Weds,1,2,A,0,1,A,J Brooks,7,12,3,4,13,17,3,9,1,2,0,0,2.62,3.3,2.7,2.02,1.83,2.87,3.3,2.5,E1_1920.csv,0.38167938931297707,0.30303030303030304,0.37037037037037035,1.0550800627136505,0.36175395858708886,0.28721071863581,0.3510353227771011,Over
E1,2020-06-28,14:15:00,Nott'm Forest,Huddersfield,3,1,H,1,0,H,D Webb,14,14,6,4,14,10,3,11,3,0,0,1,2.2,3.2,3.5,2.3,1.61,2.15,3.1,3.75,E1_1920.csv,0.45454545454545453,0.3125,0.2857142857142857,1.0527597402597402,0.4317656129529684,0.2968388589051658,0.27139552814186585,Over
E1,2020-06-30,17:00:00,Millwall,Swansea,1,1,D,1,0,H,J Linington,16,9,2,4,15,8,12,5,2,1,0,0,2.45,3.2,3,2.3,1.61,2.55,3.1,2.9,E1_1920.csv,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,Under
E1,2020-06-30,18:00:00,Barnsley,Blackburn,2,0,H,0,0,D,T Harrington,12,10,5,5,12,12,3,3,1,2,0,1,2.5,3.3,2.9,2.1,1.72,2.55,3.3,2.8,E1_1920.csv,0.4,0.30303030303030304,0.3448275862068966,1.0478578892371997,0.38173115277223774,0.2891902672516952,0.329078579976067,Under
E1,2020-06-30,18:00:00,Cardiff,Charlton,0,0,D,0,0,D,S Martin,8,4,1,0,10,8,3,3,1,1,0,0,1.83,3.5,4.5,2.1,1.72,1.72,3.6,5,E1_1920.csv,0.5464480874316939,0.2857142857142857,0.2222222222222222,1.0543845953682018,0.5182625863770978,0.27097729516288255,0.21076011846001974,Under
E1,2020-06-30,18:00:00,Reading,Brentford,0,3,A,0,1,A,D Whitestone,5,19,1,9,10,11,3,6,0,1,0,0,5,3.75,1.7,2.02,1.83,5.75,3.9,1.61,E1_1920.csv,0.2,0.26666666666666666,0.5882352941176471,1.0549019607843138,0.1895910780669145,0.2527881040892193,0.5576208178438662,Over
E1,2020-06-30,18:30:00,QPR,Fulham,1,2,A,1,1,D,G Ward,11,14,2,5,8,10,6,6,2,3,0,0,3.3,3.4,2.2,1.98,1.88,3.4,3.4,2.15,E1_1920.csv,0.30303030303030304,0.29411764705882354,0.45454545454545453,1.0516934046345812,0.288135593220339,0.2796610169491525,0.43220338983050843,Over
E1,2020-06-30,19:45:00,Leeds,Luton,1,1,D,0,0,D,J Brooks,23,3,9,2,9,10,15,1,0,5,0,0,1.25,6,11,1.66,2.2,1.25,6.5,11,E1_1920.csv,0.8,0.16666666666666666,0.09090909090909091,1.0575757575757576,0.7564469914040115,0.15759312320916904,0.08595988538681948,Under
E1,2020-06-30,19:45:00,Wigan,Stoke,3,0,H,1,0,H,J Simpson,16,7,7,1,11,13,6,4,1,3,0,0,2.75,3,2.87,2.5,1.53,2.7,3,2.87,E1_1920.csv,0.36363636363636365,0.3333333333333333,0.3484320557491289,1.045401752718826,0.3478436521563478,0.31885668114331883,0.33329966670033323,Over
E1,2020-07-01,17:00:00,Preston,Derby,0,1,A,0,1,A,J Gillett,9,8,1,3,10,11,7,5,0,0,0,0,2.4,3.3,3,2,1.8,2.55,3.3,2.8,E1_1920.csv,0.4166666666666667,0.30303030303030304,0.3333333333333333,1.053030303030303,0.3956834532374101,0.2877697841726619,0.31654676258992803,Under
E1,2020-07-01,18:00:00,Birmingham,Huddersfield,0,3,A,0,1,A,R Jones,10,12,2,6,17,20,4,4,0,1,0,0,2.45,3.2,3,2.1,1.72,2.45,3.2,3,E1_1920.csv,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,Over
E1,2020-07-01,18:00:00,Nott'm Forest,Bristol City,1,0,H,0,0,D,D Bond,11,8,3,2,12,11,3,8,0,2,0,1,2.05,3.4,3.75,2,1.8,1.85,3.5,4.33,E1_1920.csv,0.48780487804878053,0.29411764705882354,0.26666666666666666,1.0485891917742707,0.4652011310772599,0.2804889172671714,0.25430995165556874,Under
E1,2020-07-01,19:45:00,Sheffield Weds,West Brom,0,3,A,0,1,A,D Webb,14,9,2,4,8,13,11,4,0,4,0,0,3.8,3.5,2,2.05,1.8,4.33,3.75,1.8,E1_1920.csv,0.2631578947368421,0.2857142857142857,0.5,1.0488721804511278,0.25089605734767023,0.27240143369175623,0.4767025089605735,Over
E1,2020-07-02,17:00:00,Hull,Middlesbrough,2,1,H,1,1,D,G Eltringham,8,14,3,3,18,21,0,5,1,1,0,0,3.5,3.2,2.2,2.1,1.72,3.1,3.3,2.37,E1_1920.csv,0.2857142857142857,0.3125,0.45454545454545453,1.0527597402597402,0.27139552814186585,0.2968388589051658,0.4317656129529684,Over
E1,2020-07-03,20:15:00,Charlton,Millwall,0,1,A,0,0,D,D Whitestone,14,12,3,4,13,14,4,9,3,3,0,0,3.4,3,2.35,2.75,1.44,3.6,3,2.25,E1_1920.csv,0.29411764705882354,0.3333333333333333,0.425531914893617,1.0529828952857738,0.2793185419968304,0.3165610142630745,0.4041204437400951,Under
E1,2020-07-04,12:30:00,Derby,Nott'm Forest,1,1,D,0,1,A,D England,10,10,3,4,12,7,3,4,1,3,1,0,2.37,3.25,3.1,2.1,1.72,2.45,3.2,3,E1_1920.csv,0.42194092827004215,0.3076923076923077,0.3225806451612903,1.0522138811236401,0.4010030050349261,0.2924237298254692,0.3065732651396048,Under
E1,2020-07-04,15:00:00,Blackburn,Leeds,1,3,A,0,2,A,R Jones,11,17,3,5,18,12,0,4,1,2,0,0,5.25,3.8,1.66,2.1,1.72,5.5,4.1,1.6,E1_1920.csv,0.19047619047619047,0.2631578947368421,0.6024096385542169,1.0560437237672495,0.1803677122351528,0.24919223400909268,0.5704400537557545,Over
E1,2020-07-04,15:00:00,Brentford,Wigan,3,0,H,1,0,H,M Donohue,18,3,6,0,9,14,9,2,0,1,0,1,1.5,4.33,6.5,1.9,1.9,1.5,4.33,6.5,E1_1920.csv,0.6666666666666666,0.23094688221709006,0.15384615384615385,1.0514597027299106,0.6340391980175715,0.2196440639783735,0.14631673800405498,Over
E1,2020-07-04,15:00:00,Bristol City,Cardiff,0,1,A,0,0,D,T Robinson,11,13,2,3,9,12,5,6,1,0,0,0,3.3,3.3,2.25,2,1.8,3,3.25,2.4,E1_1920.csv,0.30303030303030304,0.30303030303030304,0.4444444444444444,1.0505050505050506,0.28846153846153844,0.28846153846153844,0.423076923076923,Under
E1,2020-07-04,15:00:00,Fulham,Birmingham,1,0,H,0,0,D,K Stroud,15,6,5,2,9,18,9,4,2,4,0,0,1.72,3.8,4.75,1.9,1.9,1.75,3.6,5,E1_1920.csv,0.5813953488372093,0.2631578947368421,0.21052631578947367,1.0550795593635252,0.5510440835266821,0.24941995359628769,0.19953596287703013,Under
E1,2020-07-04,15:00:00,Huddersfield,Preston,0,0,D,0,0,D,D Bond,2,9,1,0,9,14,2,7,0,0,0,0,2.6,3.2,2.8,2.3,1.61,2.6,3.1,2.9,E1_1920.csv,0.3846153846153846,0.3125,0.35714285714285715,1.0542582417582418,0.3648208469055374,0.29641693811074915,0.33876221498371334,Under
E1,2020-07-04,15:00:00,Luton,Reading,0,5,A,0,3,A,J Linington,5,16,1,10,11,13,4,3,0,1,0,0,2.6,3.25,2.8,2.1,1.72,2.5,3.2,3,E1_1920.csv,0.3846153846153846,0.3076923076923077,0.35714285714285715,1.0494505494505495,0.3664921465968586,0.2931937172774869,0.3403141361256544,Over
E1,2020-07-04,15:00:00,Stoke,Barnsley,4,0,H,3,0,H,A Woolmer,14,5,7,3,12,15,6,3,2,0,0,0,2.3,3.25,3.25,2.2,1.66,2.35,3.1,3.25,E1_1920.csv,0.4347826086956522,0.3076923076923077,0.3076923076923077,1.0501672240802677,0.41401273885350315,0.2929936305732484,0.2929936305732484,Over
E1,2020-07-05,12:00:00,Swansea,Sheffield Weds,2,1,H,0,0,D,S Martin,7,10,4,3,12,20,5,8,2,1,0,0,2.2,3.3,3.4,2,1.8,2.4,3.4,2.9,E1_1920.csv,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525,Over
E1,2020-07-05,14:00:00,Middlesbrough,QPR,0,1,A,0,1,A,S Duncan,15,10,4,5,14,14,9,7,3,0,0,0,2.1,3.4,3.6,2,1.8,2.15,3.3,3.5,E1_1920.csv,0.47619047619047616,0.29411764705882354,0.2777777777777778,1.0480859010270773,0.4543429844097996,0.28062360801781744,0.26503340757238314,Under
E1,2020-07-05,15:00:00,West Brom,Hull,4,2,H,2,1,H,O Langford,22,15,10,4,16,16,11,7,1,1,1,0,1.33,5.25,9.5,1.57,2.37,1.36,5,8.5,E1_1920.csv,0.7518796992481203,0.19047619047619047,0.10526315789473684,1.0476190476190474,0.7177033492822967,0.18181818181818185,0.10047846889952154,Over
E1,2020-07-07,17:00:00,Nott'm Forest,Fulham,0,1,A,0,1,A,R Jones,10,9,4,2,16,12,8,6,2,2,0,0,2.8,3,2.7,2.3,1.61,2.8,3,2.7,E1_1920.csv,0.35714285714285715,0.3333333333333333,0.37037037037037035,1.060846560846561,0.3366583541147132,0.31421446384039897,0.34912718204488774,Under
E1,2020-07-07,18:00:00,Brentford,Charlton,2,1,H,0,1,A,J Brooks,21,6,8,2,10,9,7,1,1,1,0,0,1.28,5.5,11,1.66,2.2,1.28,5.5,11,E1_1920.csv,0.78125,0.18181818181818182,0.09090909090909091,1.0539772727272727,0.7412398921832885,0.1725067385444744,0.0862533692722372,Over
E1,2020-07-07,18:00:00,Luton,Barnsley,1,1,D,1,0,H,D Whitestone,10,21,5,7,12,14,3,11,4,2,0,0,2.9,3.3,2.45,2,1.8,2.9,3.3,2.45,E1_1920.csv,0.3448275862068966,0.30303030303030304,0.4081632653061224,1.056021154543322,0.32653473344103395,0.28695476575121165,0.3865105008077544,Under
E1,2020-07-07,18:00:00,Reading,Huddersfield,0,0,D,0,0,D,S Martin,7,11,2,3,14,10,4,2,1,2,0,0,2.62,3.3,2.7,2.1,1.72,2.62,3.3,2.7,E1_1920.csv,0.38167938931297707,0.30303030303030304,0.37037037037037035,1.0550800627136505,0.36175395858708886,0.28721071863581,0.3510353227771011,Under
E1,2020-07-07,19:45:00,Cardiff,Blackburn,2,3,A,2,1,H,M Donohue,12,14,4,4,14,12,2,5,0,1,0,0,2,3.4,3.9,2.1,1.72,1.9,3.4,4,E1_1920.csv,0.5,0.29411764705882354,0.25641025641025644,1.05052790346908,0.47595118449389806,0.2799712849964106,0.24407753050969133,Over
E1,2020-07-08,15:00:00,Millwall,Middlesbrough,0,2,A,0,0,D,T Robinson,10,7,4,3,11,12,8,2,1,3,0,0,2.3,3.25,3.3,2.3,1.61,2.25,3.2,3.4,E1_1920.csv,0.4347826086956522,0.3076923076923077,0.30303030303030304,1.045505219418263,0.41585886002326483,0.29430011632415665,0.28984102365257847,Under
E1,2020-07-08,17:00:00,West Brom,Derby,2,0,H,1,0,H,J Simpson,18,4,7,0,11,14,8,0,0,4,0,1,1.8,3.5,4.75,1.8,2,1.65,4,5,E1_1920.csv,0.5555555555555556,0.2857142857142857,0.21052631578947367,1.0517961570593148,0.5281969817315331,0.27164416203335984,0.20015885623510724,Under
E1,2020-07-08,18:00:00,Birmingham,Swansea,1,3,A,1,2,A,J Gillett,20,10,5,4,16,6,9,4,2,3,0,0,2.87,3.3,2.5,2,1.8,2.75,3.3,2.6,E1_1920.csv,0.3484320557491289,0.30303030303030304,0.4,1.0514623587794318,0.3313785347043702,0.28819890745501286,0.380422557840617,Over
E1,2020-07-08,18:00:00,Bristol City,Hull,2,1,H,1,0,H,G Ward,9,18,5,4,10,20,3,6,0,3,0,0,2.05,3.5,3.6,1.8,2.05,2.35,3.5,2.9,E1_1920.csv,0.48780487804878053,0.2857142857142857,0.2777777777777778,1.0512969415408442,0.46400294605045106,0.27177315411526415,0.2642238998342846,Over
E1,2020-07-08,18:00:00,Wigan,QPR,1,0,H,1,0,H,G Eltringham,16,6,6,2,12,9,9,2,1,0,0,0,2.1,3.3,3.6,2.05,1.8,2.15,3.4,3.4,E1_1920.csv,0.47619047619047616,0.30303030303030304,0.2777777777777778,1.0569985569985572,0.4505119453924914,0.28668941979522183,0.26279863481228666,Under
E1,2020-07-08,19:45:00,Sheffield Weds,Preston,1,3,A,0,0,D,T Harrington,13,14,2,5,15,13,7,2,2,0,0,0,2.4,3.2,3.1,2.2,1.66,2.4,3.1,3.2,E1_1920.csv,0.4166666666666667,0.3125,0.3225806451612903,1.051747311827957,0.39616613418530355,0.2971246006389776,0.30670926517571884,Over
E1,2020-07-09,17:00:00,Leeds,Stoke,5,0,H,1,0,H,D Bond,19,5,11,0,8,8,7,3,2,2,0,0,1.44,4.2,7.5,2,1.8,1.36,4.75,8.5,E1_1920.csv,0.6944444444444444,0.23809523809523808,0.13333333333333333,1.0658730158730159,0.6515264333581534,0.22338049143708116,0.12509307520476545,Over
E1,2020-07-10,18:00:00,Huddersfield,Luton,0,2,A,0,0,D,G Eltringham,11,6,2,2,19,11,6,2,2,1,0,0,1.8,3.6,4.6,2.2,1.66,1.7,3.75,5.25,E1_1920.csv,0.5555555555555556,0.2777777777777778,0.2173913043478261,1.0507246376811594,0.5287356321839081,0.26436781609195403,0.20689655172413796,Under
E1,2020-07-10,20:15:00,Fulham,Cardiff,2,0,H,1,0,H,G Ward,14,13,7,1,18,13,3,3,3,1,0,0,2,3.4,3.9,2.1,1.72,1.9,3.3,4.33,E1_1920.csv,0.5,0.29411764705882354,0.25641025641025644,1.05052790346908,0.47595118449389806,0.2799712849964106,0.24407753050969133,Under
E1,2020-07-11,12:30:00,Charlton,Reading,0,1,A,0,1,A,D Bond,15,4,2,2,18,22,8,1,4,3,0,0,2.62,3.3,2.7,2.2,1.66,2.45,3.2,3,E1_1920.csv,0.38167938931297707,0.30303030303030304,0.37037037037037035,1.0550800627136505,0.36175395858708886,0.28721071863581,0.3510353227771011,Under
E1,2020-07-11,12:30:00,Derby,Brentford,1,3,A,1,1,D,T Robinson,9,17,3,6,9,9,6,3,0,1,0,0,4.2,3.8,1.8,1.9,1.9,5,4,1.65,E1_1920.csv,0.23809523809523808,0.2631578947368421,0.5555555555555556,1.0568086883876358,0.225296442687747,0.24901185770750986,0.5256916996047432,Over
E1,2020-07-11,15:00:00,Barnsley,Wigan,0,0,D,0,0,D,D Robinson,13,6,5,0,13,15,5,3,2,3,0,1,2.5,3.4,2.8,1.8,2,2.75,3.4,2.55,E1_1920.csv,0.4,0.29411764705882354,0.35714285714285715,1.0512605042016807,0.38049560351718625,0.2797761790567546,0.33972821742605913,Under
E1,2020-07-11,15:00:00,Blackburn,West Brom,1,1,D,0,1,A,J Gillett,7,18,4,8,14,12,3,7,2,2,0,0,4.75,3.5,1.8,2,1.8,4.5,3.9,1.72,E1_1920.csv,0.21052631578947367,0.2857142857142857,0.5555555555555556,1.0517961570593148,0.20015885623510724,0.27164416203335984,0.5281969817315331,Under
E1,2020-07-11,15:00:00,Hull,Millwall,0,1,A,0,1,A,M Donohue,12,10,5,2,20,9,2,4,2,0,0,0,3,3.4,2.37,2.1,1.72,3,3.4,2.35,E1_1920.csv,0.3333333333333333,0.29411764705882354,0.42194092827004215,1.049391908662199,0.3176442762535478,0.28027436140018924,0.40208136234626296,Under
E1,2020-07-11,15:00:00,Middlesbrough,Bristol City,1,3,A,0,2,A,D England,14,12,4,6,11,9,9,7,1,0,0,0,2.05,3.5,3.6,2.1,1.72,1.85,3.4,4.5,E1_1920.csv,0.48780487804878053,0.2857142857142857,0.2777777777777778,1.0512969415408442,0.46400294605045106,0.27177315411526415,0.2642238998342846,Over
E1,2020-07-11,15:00:00,Preston,Nott'm Forest,1,1,D,1,1,D,J Simpson,15,8,2,1,18,6,11,2,2,0,0,0,2.55,3.25,2.8,2.2,1.66,2.25,3.2,3.5,E1_1920.csv,0.3921568627450981,0.3076923076923077,0.35714285714285715,1.056992027580263,0.37101212924268684,0.2911018244827235,0.33788604627458974,Under
E1,2020-07-11,15:00:00,QPR,Sheffield Weds,0,3,A,0,2,A,O Langford,7,14,1,6,12,12,7,4,1,2,0,0,2.9,3.25,2.5,1.9,1.9,3.1,3.6,2.2,E1_1920.csv,0.3448275862068966,0.3076923076923077,0.4,1.0525198938992042,0.3276209677419355,0.2923387096774194,0.3800403225806452,Over
E1,2020-07-12,13:30:00,Stoke,Birmingham,2,0,H,2,0,H,S Duncan,15,7,5,1,12,11,8,7,1,4,0,0,2,3.25,4.1,2.2,1.66,2.1,3.25,3.7,E1_1920.csv,0.5,0.3076923076923077,0.24390243902439027,1.051594746716698,0.47546833184656556,0.29259589652096346,0.23193577163247103,Under
E1,2020-07-12,13:30:00,Swansea,Leeds,0,1,A,0,0,D,K Stroud,6,12,3,4,12,19,6,7,2,3,0,0,4.6,4,1.7,1.9,1.9,5.5,4.2,1.57,E1_1920.csv,0.2173913043478261,0.25,0.5882352941176471,1.0556265984654731,0.2059357964869776,0.23682616596002423,0.5572380375529982,Under
E1,2020-07-14,17:00:00,West Brom,Fulham,0,0,D,0,0,D,G Eltringham,12,6,3,2,12,12,8,7,3,0,0,0,2,3.4,3.9,2,1.8,1.95,3.6,3.8,E1_1920.csv,0.5,0.29411764705882354,0.25641025641025644,1.05052790346908,0.47595118449389806,0.2799712849964106,0.24407753050969133,Under
E1,2020-07-14,18:00:00,Reading,Middlesbrough,1,2,A,1,1,D,A Woolmer,10,13,1,6,11,17,5,5,2,0,0,0,3,3.3,2.4,2.1,1.72,3.2,3.3,2.3,E1_1920.csv,0.3333333333333333,0.30303030303030304,0.4166666666666667,1.053030303030303,0.31654676258992803,0.2877697841726619,0.3956834532374101,Over
E1,2020-07-14,18:00:00,Wigan,Hull,8,0,H,7,0,H,T Harrington,14,10,9,4,11,16,4,3,0,2,0,0,1.8,3.7,4.5,1.9,1.9,1.75,3.8,4.6,E1_1920.csv,0.5555555555555556,0.27027027027027023,0.2222222222222222,1.0480480480480479,0.530085959885387,0.25787965616045844,0.21203438395415475,Over
E1,2020-07-14,19:45:00,Cardiff,Derby,2,1,H,1,1,D,D Bond,14,8,8,2,8,9,3,2,1,0,0,0,2.3,3.4,3.1,2.1,1.72,2.3,3.4,3.1,E1_1920.csv,0.4347826086956522,0.29411764705882354,0.3225806451612903,1.051480900915766,0.41349548842683415,0.2797175362887407,0.3067869752844253,Over
E1,2020-07-14,19:45:00,Luton,QPR,1,1,D,1,0,H,S Martin,11,11,3,5,9,15,6,4,1,0,0,0,2.37,3.5,2.9,1.9,1.9,2.2,3.5,3.2,E1_1920.csv,0.42194092827004215,0.2857142857142857,0.3448275862068966,1.0524828001912243,0.40090054506675094,0.2714669405166285,0.32763251441662067,Under
E1,2020-07-14,19:45:00,Millwall,Blackburn,1,0,H,1,0,H,J Brooks,11,10,4,2,13,9,7,4,2,2,0,0,2.2,3.3,3.4,2.2,1.66,2.37,3.3,3.1,E1_1920.csv,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525,Under
E1,2020-07-14,19:45:00,Sheffield Weds,Huddersfield,0,0,D,0,0,D,D Whitestone,13,12,4,1,13,16,6,5,1,1,0,0,2.55,3.2,2.9,2.2,1.66,2.75,3.2,2.7,E1_1920.csv,0.3921568627450981,0.3125,0.3448275862068966,1.0494844489519948,0.37366619689953695,0.29776525065431847,0.3285685524461445,Under
E1,2020-07-15,17:00:00,Brentford,Preston,1,0,H,1,0,H,D England,14,8,3,4,15,11,4,6,2,1,0,0,1.45,4.5,7,1.8,2,1.36,5,8,E1_1920.csv,0.6896551724137931,0.2222222222222222,0.14285714285714285,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053,Under
E1,2020-07-15,17:00:00,Bristol City,Stoke,1,1,D,1,0,H,J Linington,8,10,1,3,10,9,4,2,1,0,0,0,2.8,3.2,2.6,2.3,1.61,2.75,3.2,2.65,E1_1920.csv,0.35714285714285715,0.3125,0.3846153846153846,1.0542582417582418,0.33876221498371334,0.29641693811074915,0.3648208469055374,Under
E1,2020-07-15,18:00:00,Birmingham,Charlton,1,1,D,0,0,D,D Webb,23,7,7,3,16,10,5,1,3,1,0,0,2.3,3.25,3.25,2.1,1.72,2.4,3.2,3.1,E1_1920.csv,0.4347826086956522,0.3076923076923077,0.3076923076923077,1.0501672240802677,0.41401273885350315,0.2929936305732484,0.2929936305732484,Under
